Sentence,AFINN Score of Sentence,Sentence Word Count,Total AFINN Score,Total Words
265,10.1,37,178.66527263586087,11047
266,-5.8,21,172.86527263586086,11068
267,1.5,12,174.36527263586086,11080
268,-4.4,60,169.96527263586086,11140
269,2.5,15,172.46527263586086,11155
270,5.6,11,178.06527263586085,11166
271,3.0,23,181.06527263586085,11189
272,10.0,42,191.06527263586085,11231
273,3.8000000000000003,26,194.86527263586086,11257
274,28.499999999999996,202,223.36527263586086,11459
275,17.11111111111111,65,240.47638374697198,11524
276,4.444444444444445,20,244.92082819141643,11544
277,-2.888888888888889,24,242.03193930252755,11568
278,-3.0,38,239.03193930252755,11606
279,6.6,43,245.63193930252754,11649
280,0.0,3,245.63193930252754,11652
281,0.6000000000000001,33,246.23193930252754,11685
282,8.0,46,254.23193930252754,11731
283,1.2000000000000002,53,255.43193930252752,11784
284,0.0,4,255.43193930252752,11788
285,-4.5,47,250.93193930252752,11835
286,-3.5,18,247.43193930252752,11853
287,12.5,54,259.93193930252755,11907
288,-6.033333333333333,74,253.89860596919422,11981
289,1.5,37,255.39860596919422,12018
290,-5.066666666666667,10,250.33193930252756,12028
291,-1.4,14,248.93193930252755,12042
292,-1.0,12,247.93193930252755,12054
293,-4.466666666666667,37,243.46527263586088,12091
294,-6.0,14,237.46527263586088,12105
295,-4.0,33,233.46527263586088,12138
296,0.0,7,233.46527263586088,12145
297,0.0,13,233.46527263586088,12158
298,-3.0,14,230.46527263586088,12172
299,-7.5,36,222.96527263586088,12208
300,-3.0,19,219.96527263586088,12227
301,-3.0,27,216.96527263586088,12254
302,-2.0,23,214.96527263586088,12277
303,-5.333333333333334,24,209.63193930252754,12301
304,10.5,30,220.13193930252754,12331
305,4.0,20,224.13193930252754,12351
306,18.1,95,242.23193930252754,12446
307,7.666666666666666,22,249.8986059691942,12468
308,0.03174603174603208,99,249.93035200094022,12567
309,-3.0,12,246.93035200094022,12579
310,-10.346320346320347,88,236.58403165461988,12667
311,-3.25,23,233.33403165461988,12690
