Sentence,AFINN Score of Sentence,Sentence Word Count,Total AFINN Score,Total Words
1,-1.0,6,-1.0,6
2,1.0,36,0.0,42
3,-1.0,33,-1.0,75
4,6.0,25,5.0,100
5,12.0,69,17.0,169
6,2.0,33,19.0,202
7,6.7,43,25.7,245
8,2.5,23,28.2,268
9,-2.0,13,26.2,281
10,5.0,26,31.2,307
11,-0.7411764705882353,27,30.458823529411763,334
12,2.958823529411765,48,33.417647058823526,382
13,11.5,62,44.917647058823526,444
14,1.0,12,45.917647058823526,456
