Sentence,AFINN Score of Sentence,Sentence Word Count,Total AFINN Score,Total Words
69,-7.5,19,74.1947542653425,1685
70,-2.8,54,71.3947542653425,1739
71,-1.0,19,70.3947542653425,1758
72,4.65,16,75.0447542653425,1774
73,-8.774509803921568,26,66.27024446142093,1800
74,-7.007843137254903,17,59.26240132416603,1817
75,5.5,27,64.76240132416604,1844
76,6.0,50,70.76240132416604,1894
77,5.35,24,76.11240132416603,1918
78,-1.0,16,75.11240132416603,1934
79,-2.746031746031746,45,72.36636957813428,1979
80,3.0,17,75.36636957813428,1996
81,1.0,11,76.36636957813428,2007
82,0.25396825396825395,18,76.62033783210254,2025
83,-2.8,25,73.82033783210254,2050
84,2.9761904761904754,41,76.79652830829302,2091
85,1.0,29,77.79652830829302,2120
86,3.0,13,80.79652830829302,2133
87,1.083333333333333,25,81.87986164162635,2158
88,-2.571428571428571,37,79.30843307019778,2195
89,5.2,35,84.50843307019778,2230
90,4.583333333333333,59,89.09176640353111,2289
91,-0.25,6,88.84176640353111,2295
92,3.75,25,92.59176640353111,2320
93,6.0,32,98.59176640353111,2352
94,3.95,21,102.54176640353111,2373
95,-2.1666666666666665,49,100.37509973686444,2422
96,-3.0,15,97.37509973686444,2437
97,0.0,21,97.37509973686444,2458
98,-12.183333333333334,76,85.1917664035311,2534
99,4.083333333333334,44,89.27509973686443,2578
100,7.666666666666667,36,96.9417664035311,2614
101,3.5,16,100.4417664035311,2630
102,8.5,31,108.9417664035311,2661
103,2.0,14,110.9417664035311,2675
104,2.9166666666666665,9,113.85843307019778,2684
105,13.0,25,126.85843307019778,2709
106,-0.16666666666666652,37,126.6917664035311,2746
107,0.0,29,126.6917664035311,2775
108,0.5,17,127.1917664035311,2792
109,0.5166666666666667,18,127.70843307019777,2810
110,1.5999999999999996,68,129.30843307019776,2878
111,-1.7999999999999998,27,127.50843307019777,2905
112,0.8333333333333333,24,128.3417664035311,2929
113,-6.825396825396826,32,121.51636957813427,2961
114,-4.65,17,116.86636957813427,2978
115,-2.166666666666667,18,114.6997029114676,2996
116,0.8666666666666667,21,115.56636957813426,3017
117,2.0,18,117.56636957813426,3035
118,10.849999999999998,51,128.41636957813427,3086
119,6.0,36,134.41636957813427,3122
120,0.7428571428571428,17,135.1592267209914,3139
121,7.0,47,142.1592267209914,3186
122,1.25,19,143.4092267209914,3205
123,4.833333333333333,17,148.24256005432474,3222
124,1.0,21,149.24256005432474,3243
125,2.0,10,151.24256005432474,3253
126,0.761904761904762,19,152.0044648162295,3272
127,0.0,18,152.0044648162295,3290
128,8.133333333333333,41,160.13779814956283,3331
129,3.0,11,163.13779814956283,3342
130,3.0,15,166.13779814956283,3357
131,-1.5,29,164.63779814956283,3386
132,-2.0,20,162.63779814956283,3406
133,-4.1,58,158.53779814956283,3464
134,-7.300000000000001,56,151.23779814956282,3520
135,-6.416666666666666,91,144.82113148289616,3611
136,2.0,15,146.82113148289616,3626
137,2.666666666666667,23,149.48779814956282,3649
138,-2.0,24,147.48779814956282,3673
139,0.6588235294117647,11,148.14662167897458,3684
140,5.0,10,153.14662167897458,3694
141,-1.0,39,152.14662167897458,3733
